w(cm-1), RE(w)_11,RE(w)_22,RE(w)_33,RE(w)_12,RE(w)_13,RE(w)_23,IM(w)_xx,IM(w)_yy,IM(w)_zz,IM(w)_xy,IM(w)_xz,IM(w)_yz,IM(w)_23,Reflectance(w)	
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2090445687, 0.000564736561743, 0.0005647565914, 0.00283695243887, -7.41927155989e-09, 0.0, 0.0
0.4180891374, 0.00113339615557, 0.00113343635406, 0.00569826350992, -1.48900957977e-08, 0.0, 0.0
0.6271337061, 0.00170996926242, 0.00171002991048, 0.008608807979, -2.24649117395e-08, 0.0, 0.0
0.8361782748, 0.00229858340421, 0.00229866492903, 0.0115945130343, -3.01979592718e-08, 0.0, 0.0
1.0452228435, 0.00290357713102, 0.00290368011369, 0.0146829361331, -3.81462514101e-08, 0.0, 0.0
1.2542674122, 0.00352958087952, 0.0035297060654, 0.0179039084186, -4.63706368621e-08, 0.0, 0.0
1.4633119809, 0.00418160753707, 0.00418175584938, 0.0212902719248, -5.49369901353e-08, 0.0, 0.0
1.6723565496, 0.00486515606343, 0.00486532862045, 0.0248787449804, -6.39175732322e-08, 0.0, 0.0
1.8814011183, 0.00558633224084, 0.00558653037748, 0.0287109590069, -7.33926224319e-08, 0.0, 0.0
2.090445687, 0.00635199160046, 0.00635221689484, 0.0328347221438, -8.34522264921e-08, 0.0, 0.0
2.2994902557, 0.00716991089104, 0.00717016519715, 0.0373055821272, -9.41985799263e-08, 0.0, 0.0
2.5085348244, 0.00804899622969, 0.00804928171753, 0.0421887844394, -1.05748718318e-07, 0.0, 0.0
2.7175793931, 0.00899953846847, 0.00899985767307, 0.0475617546888, -1.18237874107e-07, 0.0, 0.0
2.9266239618, 0.0100335295536, 0.0100338854355, 0.0535172804695, -1.31823633873e-07, 0.0, 0.0
3.1356685305, 0.0111650580791, 0.0111654540985, 0.0601676335828, -1.46691136323e-07, 0.0, 0.0
3.3447130992, 0.0124108083144, 0.0124112485236, 0.0676499674382, -1.63059630033e-07, 0.0, 0.0
3.5537576679, 0.0137906954112, 0.0137911845689, 0.0761334602629, -1.81190820722e-07, 0.0, 0.0
3.7628022366, 0.0153286812708, 0.0153292249859, 0.085828873227, -2.013995926e-07, 0.0, 0.0
3.9718468053, 0.017053832186, 0.0170544370984, 0.0970014857711, -2.2406790687e-07, 0.0, 0.0
4.180891374, 0.0190017030879, 0.0190023770991, 0.109988808133, -2.49662992183e-07, 0.0, 0.0
4.3899359427, 0.0212161674195, 0.0212169199872, 0.125225131097, -2.78761391055e-07, 0.0, 0.0
4.5989805114, 0.0237518614694, 0.0237527039899, 0.143275976762, -3.1208108097e-07, 0.0, 0.0
4.8080250801, 0.0266774853847, 0.0266784316914, 0.164887049344, -3.50524853095e-07, 0.0, 0.0
5.0170696488, 0.0300803123509, 0.0300813793733, 0.1910546342, -3.95239567591e-07, 0.0, 0.0
5.2261142175, 0.0340724218164, 0.0340736304604, 0.223127953448, -4.47698064648e-07, 0.0, 0.0
5.4351587862, 0.0387994221703, 0.0388007985074, 0.262959222844, -5.09813789522e-07, 0.0, 0.0
5.6442033549, 0.0444528095514, 0.0444543864468, 0.313124281212, -5.84103200102e-07, 0.0, 0.0
5.8532479236, 0.0512876931886, 0.0512895125579, 0.377244391182, -6.73918696269e-07, 0.0, 0.0
6.0622924923, 0.0596485055089, 0.059650621487, 0.46044109895, -7.83786477399e-07, 0.0, 0.0
6.271337061, 0.0700066341066, 0.0700091175518, 0.569924747386, -9.19901065478e-07, 0.0, 0.0
6.4803816297, 0.0830157543352, 0.0830186992959, 0.715569064943, -1.09085243273e-06, 0.0, 0.0
6.6894261984, 0.0995928091038, 0.0995963421587, 0.909817317648, -1.3086901602e-06, 0.0, 0.0
6.8984707671, 0.121033711349, 0.121038005052, 1.16483655551, -1.59044388822e-06, 0.0, 0.0
7.1075153358, 0.149167590148, 0.149172881943, 1.48187600389, -1.96015027038e-06, 0.0, 0.0
7.3165599045, 0.186524054128, 0.186530671202, 1.82628668157, -2.45105098825e-06, 0.0, 0.0
7.5256044732, 0.23638209616, 0.236390482029, 2.09934762737, -3.10623540977e-06, 0.0, 0.0
7.7346490419, 0.302256268447, 0.30226699131, 2.16942178719, -3.97188839689e-06, 0.0, 0.0
7.9436936106, 0.385659314938, 0.385672996663, 1.99467265912, -5.06788897435e-06, 0.0, 0.0
8.1527381793, 0.480243942858, 0.48026098013, 1.67351482608, -6.31082713037e-06, 0.0, 0.0
8.361782748, 0.5633073438, 0.563327327883, 1.33378762848, -7.40236441035e-06, 0.0, 0.0
8.5708273167, 0.598394487952, 0.598415716807, 1.04363120035, -7.86344390386e-06, 0.0, 0.0
8.7798718854, 0.565058526676, 0.565078572875, 0.817507326922, -7.42537280809e-06, 0.0, 0.0
8.9889164541, 0.482836764047, 0.482853893282, 0.64713542572, -6.34489156662e-06, 0.0, 0.0
9.1979610228, 0.388251127422, 0.388264901063, 0.519536019411, -5.10193619299e-06, 0.0, 0.0
9.4070055915, 0.304496258623, 0.304507060911, 0.423310023311, -4.00130834303e-06, 0.0, 0.0
9.6160501602, 0.238240644013, 0.238249095763, 0.349836285578, -3.13063884542e-06, 0.0, 0.0
9.8250947289, 0.188082487818, 0.188089160115, 0.292923357188, -2.47150664943e-06, 0.0, 0.0
10.0341392976, 0.150519742353, 0.150525082042, 0.248190990721, -1.97789121542e-06, 0.0, 0.0
10.2431838663, 0.122256757732, 0.122261094737, 0.212536772968, -1.6064842849e-06, 0.0, 0.0
